spin_half,charge_1_3,has_charge,Strong,EM,Weak,logMass,stable_band,novelty,novelty_norm,propagation_fraction,measurability,score_v02,universal_potential_speed_mps
1,3,1,0,1,1,2,1,1.0227015045197394,0.5801344684289336,0.0,0.7,0.5640739576359135,299792458
1,3,1,0,1,1,-1,0,1.0227015045197394,0.5801344684289336,0.0,0.7,0.5640739576359135,299792458
0,3,1,0,1,1,1,1,1.0227015045197394,0.5801344684289336,0.0,0.7,0.5640739576359135,299792458
1,3,1,0,1,1,-4,1,1.0227015045197394,0.5801344684289336,0.0,0.7,0.5640739576359135,299792458
0,-3,1,0,1,1,-4,1,1.0227015045197394,0.5801344684289336,0.0,0.7,0.5640739576359135,299792458
1,6,1,1,1,1,2,1,0.6818010030131597,0.3867563122859558,0.0,1.0,0.5627159717572757,299792458
1,-5,1,1,1,1,-2,1,0.6818010030131597,0.3867563122859558,0.0,1.0,0.5627159717572757,299792458
1,6,1,1,1,1,1,0,0.6818010030131597,0.3867563122859558,0.0,1.0,0.5627159717572757,299792458
1,6,1,1,1,1,-2,1,0.6818010030131597,0.3867563122859558,0.0,1.0,0.5627159717572757,299792458
1,-5,1,1,1,1,5,0,0.6818010030131596,0.38675631228595575,0.0,1.0,0.5627159717572756,299792458
1,-5,1,1,1,1,2,1,0.6818010030131596,0.38675631228595575,0.0,1.0,0.5627159717572756,299792458
1,-5,1,1,1,1,-1,0,0.6818010030131596,0.38675631228595575,0.0,1.0,0.5627159717572756,299792458
1,4,1,0,1,1,5,0,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
0,-2,1,0,1,1,-2,1,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
0,-4,1,0,1,1,4,0,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
0,-4,1,0,1,1,-2,1,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
0,-4,1,0,1,1,0,1,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
0,-4,1,0,1,1,1,0,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
0,-2,1,0,1,1,0,1,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
1,4,1,0,1,1,3,0,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
0,2,1,0,1,1,3,1,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
0,4,1,0,1,1,3,1,1.0163069509720497,0.5765071139106948,0.0,0.7,0.5620789126508821,299792458
0,1,1,0,1,0,1,1,1.2401539660100396,0.703485874091018,0.0,0.5,0.56191723075006,299792458
0,2,1,0,1,0,-6,0,1.2401539660100398,0.7034858740910181,0.0,0.5,0.56191723075006,299792458
1,-2,1,0,1,0,-8,0,1.2401539660100396,0.703485874091018,0.0,0.5,0.56191723075006,299792458
1,-4,1,0,1,0,-8,0,1.2401539660100396,0.703485874091018,0.0,0.5,0.56191723075006,299792458
0,-1,1,0,1,0,1,1,1.2401539660100396,0.703485874091018,0.0,0.5,0.56191723075006,299792458
0,4,1,0,1,0,-6,0,1.2401539660100396,0.703485874091018,0.0,0.5,0.56191723075006,299792458
0,-4,1,0,1,1,-1,1,1.0137937550497031,0.5750814862236083,0.0,0.7,0.5612948174229846,299792458
0,-2,1,0,1,1,-1,1,1.0137937550497031,0.5750814862236083,0.0,0.7,0.5612948174229846,299792458
1,4,1,0,1,1,4,0,1.0137937550497031,0.5750814862236083,0.0,0.7,0.5612948174229846,299792458
0,-4,1,0,1,1,2,0,1.0137937550497031,0.5750814862236083,0.0,0.7,0.5612948174229846,299792458
0,-4,1,0,1,1,3,0,1.0137937550497031,0.5750814862236083,0.0,0.7,0.5612948174229846,299792458
0,-4,1,0,1,0,-5,1,1.2353449305783664,0.7007579156383513,0.0,0.5,0.5604168536010932,299792458
0,4,1,0,1,0,-5,1,1.2353449305783664,0.7007579156383513,0.0,0.5,0.5604168536010932,299792458
1,1,1,0,1,0,-5,1,1.2353449305783664,0.7007579156383513,0.0,0.5,0.5604168536010932,299792458
1,1,1,0,1,0,-2,0,1.2353449305783664,0.7007579156383513,0.0,0.5,0.5604168536010932,299792458
0,-1,1,0,1,0,0,0,1.2353449305783664,0.7007579156383513,0.0,0.5,0.5604168536010932,299792458
1,1,1,0,1,0,3,1,1.2353449305783664,0.7007579156383513,0.0,0.5,0.5604168536010932,299792458
0,-2,1,0,1,1,-4,0,1.0104331035201402,0.5731751335096819,0.0,0.7,0.560246323430325,299792458
1,2,1,0,1,1,-6,0,1.0104331035201402,0.5731751335096819,0.0,0.7,0.560246323430325,299792458
0,-6,1,0,1,0,6,0,1.5152288168283161,0.8595239767557521,0.0,0.25,0.5602381872156637,299792458
0,1,1,0,1,0,-5,0,1.2346563964251593,0.7003673399002688,0.0,0.5,0.5602020369451479,299792458
1,-5,1,0,1,0,-7,0,1.2346563964251593,0.7003673399002688,0.0,0.5,0.5602020369451479,299792458
0,5,1,0,1,0,-5,0,1.2346563964251593,0.7003673399002688,0.0,0.5,0.5602020369451479,299792458
1,-1,1,0,1,0,-7,0,1.2346563964251593,0.7003673399002688,0.0,0.5,0.5602020369451479,299792458
0,2,1,0,1,0,0,1,1.2346563964251593,0.7003673399002688,0.0,0.5,0.5602020369451479,299792458
0,-2,1,0,1,0,0,1,1.2346563964251593,0.7003673399002688,0.0,0.5,0.5602020369451479,299792458
0,-3,1,0,1,1,1,1,1.0101525445522108,0.5730159845038347,0.0,0.7,0.5601587914771091,299792458
1,3,1,0,1,1,-3,1,1.0101525445522108,0.5730159845038347,0.0,0.7,0.5601587914771091,299792458
0,3,1,0,1,1,2,1,1.0101525445522108,0.5730159845038347,0.0,0.7,0.5601587914771091,299792458
1,3,1,0,1,1,1,1,1.0101525445522108,0.5730159845038347,0.0,0.7,0.5601587914771091,299792458
1,3,1,0,1,1,0,0,1.0101525445522108,0.5730159845038347,0.0,0.7,0.5601587914771091,299792458
0,-3,1,0,1,1,0,0,1.0101525445522108,0.5730159845038347,0.0,0.7,0.5601587914771091,299792458
0,-3,1,0,1,1,-3,1,1.0101525445522108,0.5730159845038347,0.0,0.7,0.5601587914771091,299792458
1,6,1,1,1,1,1,1,0.6704822781108917,0.3803356876702189,0.0,1.0,0.5591846282186204,299792458
1,-5,1,1,1,1,0,0,0.6704822781108916,0.38033568767021886,0.0,1.0,0.5591846282186204,299792458
1,-5,1,1,1,1,1,1,0.6704822781108916,0.38033568767021886,0.0,1.0,0.5591846282186204,299792458
1,-5,1,1,1,1,2,0,0.6704822781108916,0.38033568767021886,0.0,1.0,0.5591846282186204,299792458
1,6,1,1,1,1,4,0,0.6704822781108917,0.3803356876702189,0.0,1.0,0.5591846282186204,299792458
1,6,1,1,1,1,2,0,0.6704822781108917,0.3803356876702189,0.0,1.0,0.5591846282186204,299792458
1,-5,1,1,1,1,4,0,0.6704822781108916,0.38033568767021886,0.0,1.0,0.5591846282186204,299792458
1,6,1,1,1,1,-1,1,0.6704822781108917,0.3803356876702189,0.0,1.0,0.5591846282186204,299792458
1,-5,1,1,1,1,-1,1,0.6704822781108916,0.38033568767021886,0.0,1.0,0.5591846282186204,299792458
1,-3,1,0,1,0,-8,0,1.228903609577518,0.6971040319603742,0.0,0.5,0.5584072175782058,299792458
0,3,1,0,1,0,-6,0,1.228903609577518,0.6971040319603742,0.0,0.5,0.5584072175782058,299792458
0,0,0,1,0,1,-6,0,1.228903609577518,0.6971040319603742,0.0,0.5,0.5584072175782058,299792458
0,0,0,1,0,1,1,1,1.228903609577518,0.6971040319603742,0.0,0.5,0.5584072175782058,299792458
1,6,1,1,1,1,3,0,0.6666666666666667,0.3781712558128841,0.0,1.0,0.5579941906970862,299792458
1,-5,1,1,1,1,1,0,0.6666666666666666,0.378171255812884,0.0,1.0,0.5579941906970862,299792458
1,-5,1,1,1,1,3,0,0.6666666666666666,0.378171255812884,0.0,1.0,0.5579941906970862,299792458
1,6,1,1,1,1,5,0,0.6666666666666667,0.3781712558128841,0.0,1.0,0.5579941906970862,299792458
1,6,1,1,1,1,0,1,0.6666666666666667,0.3781712558128841,0.0,1.0,0.5579941906970862,299792458
1,-5,1,1,1,1,0,1,0.6666666666666666,0.378171255812884,0.0,1.0,0.5579941906970862,299792458
1,3,1,0,1,1,0,1,1.0025477748298715,0.5687021265297375,0.0,0.7,0.5577861695913556,299792458
1,3,1,0,1,1,5,0,1.0025477748298715,0.5687021265297375,0.0,0.7,0.5577861695913556,299792458
1,3,1,0,1,1,-2,1,1.0025477748298715,0.5687021265297375,0.0,0.7,0.5577861695913556,299792458
0,-3,1,0,1,1,1,0,1.0025477748298715,0.5687021265297375,0.0,0.7,0.5577861695913556,299792458
0,-3,1,0,1,1,-2,1,1.0025477748298715,0.5687021265297375,0.0,0.7,0.5577861695913556,299792458
0,-3,1,0,1,1,5,0,1.0025477748298715,0.5687021265297375,0.0,0.7,0.5577861695913556,299792458
0,-3,1,0,1,1,0,1,1.0025477748298715,0.5687021265297375,0.0,0.7,0.5577861695913556,299792458
0,3,1,0,1,1,3,1,1.0025477748298715,0.5687021265297375,0.0,0.7,0.5577861695913556,299792458
1,3,1,0,1,1,1,0,1.0025477748298715,0.5687021265297375,0.0,0.7,0.5577861695913556,299792458
1,6,1,0,1,0,6,0,1.5067873649806418,0.8547355050865736,0.0,0.25,0.5576045277976155,299792458
1,-2,1,1,1,1,-8,0,0.6641107467133976,0.3767213926251566,0.0,1.0,0.5571967659438362,299792458
1,3,1,1,1,1,-6,0,0.6641107467133976,0.3767213926251566,0.0,1.0,0.5571967659438362,299792458
0,3,1,0,1,0,-2,1,1.224744871391589,0.6947449590968195,0.0,0.5,0.5571097275032508,299792458
1,-6,1,0,1,0,-5,0,1.224744871391589,0.6947449590968195,0.0,0.5,0.5571097275032508,299792458
1,-6,1,0,1,0,-8,1,1.224744871391589,0.6947449590968195,0.0,0.5,0.5571097275032508,299792458
0,6,1,0,1,0,-3,0,1.224744871391589,0.6947449590968195,0.0,0.5,0.5571097275032508,299792458
0,-3,1,0,1,0,-2,1,1.224744871391589,0.6947449590968195,0.0,0.5,0.5571097275032508,299792458
0,-3,1,0,1,1,-1,1,1.0,0.567256883719326,0.0,0.7,0.5569912860456293,299792458
1,3,1,0,1,1,3,0,1.0,0.567256883719326,0.0,0.7,0.5569912860456293,299792458
1,3,1,0,1,1,4,0,1.0,0.567256883719326,0.0,0.7,0.5569912860456293,299792458
1,3,1,0,1,1,2,0,1.0,0.567256883719326,0.0,0.7,0.5569912860456293,299792458
1,3,1,0,1,1,-1,1,1.0,0.567256883719326,0.0,0.7,0.5569912860456293,299792458
0,-3,1,0,1,1,4,0,1.0,0.567256883719326,0.0,0.7,0.5569912860456293,299792458
0,-3,1,0,1,1,2,0,1.0,0.567256883719326,0.0,0.7,0.5569912860456293,299792458
0,-3,1,0,1,1,3,0,1.0,0.567256883719326,0.0,0.7,0.5569912860456293,299792458
1,-3,1,1,1,1,-8,1,0.6615449518785621,0.37526592784288465,0.0,1.0,0.5563962603135866,299792458
1,-3,1,1,1,1,-7,0,0.6615449518785621,0.37526592784288465,0.0,1.0,0.5563962603135866,299792458
1,1,1,1,1,1,-7,0,0.6615449518785621,0.37526592784288465,0.0,1.0,0.5563962603135866,299792458
1,4,1,1,1,1,-8,1,0.6615449518785621,0.37526592784288465,0.0,1.0,0.5563962603135866,299792458
1,4,1,1,1,1,-5,0,0.6615449518785621,0.37526592784288465,0.0,1.0,0.5563962603135866,299792458
1,1,1,0,1,0,-4,1,1.2208041660280256,0.6925095668526285,0.0,0.5,0.5558802617689458,299792458
0,-5,1,1,1,1,6,0,1.2208041660280256,0.6925095668526285,0.0,0.5,0.5558802617689458,299792458
0,-4,1,0,1,0,-6,1,1.2208041660280256,0.6925095668526285,0.0,0.5,0.5558802617689458,299792458
0,4,1,0,1,0,-6,1,1.2208041660280256,0.6925095668526285,0.0,0.5,0.5558802617689458,299792458
1,1,1,0,1,0,2,1,1.2208041660280256,0.6925095668526285,0.0,0.5,0.5558802617689458,299792458
1,1,1,0,1,0,-1,0,1.2208041660280256,0.6925095668526285,0.0,0.5,0.5558802617689458,299792458
0,-1,1,0,1,0,1,0,1.2208041660280256,0.6925095668526285,0.0,0.5,0.5558802617689458,299792458
1,5,1,1,1,1,-3,0,0.6585388898066349,0.37356071843969635,0.0,1.0,0.555458395141833,299792458
1,-4,1,1,1,1,-5,0,0.6585388898066348,0.3735607184396963,0.0,1.0,0.5554583951418329,299792458
1,-4,1,1,1,1,-6,1,0.6585388898066348,0.3735607184396963,0.0,1.0,0.5554583951418329,299792458
1,5,1,1,1,1,-6,1,0.6585388898066348,0.3735607184396963,0.0,1.0,0.5554583951418329,299792458
0,6,1,0,1,1,-8,0,0.9923174278178432,0.562898891764327,0.0,0.7,0.5545943904703798,299792458
0,-1,1,0,1,0,2,0,1.2103109549656033,0.6865572206451497,0.0,0.5,0.5526064713548323,299792458
1,1,1,0,1,0,0,0,1.2103109549656033,0.6865572206451497,0.0,0.5,0.5526064713548323,299792458
0,-4,1,0,1,0,-7,1,1.2103109549656033,0.6865572206451497,0.0,0.5,0.5526064713548323,299792458
1,1,1,0,1,0,5,0,1.2103109549656033,0.6865572206451497,0.0,0.5,0.5526064713548323,299792458
1,1,1,0,1,0,-3,1,1.2103109549656033,0.6865572206451497,0.0,0.5,0.5526064713548323,299792458
0,4,1,0,1,0,-7,1,1.2103109549656033,0.6865572206451497,0.0,0.5,0.5526064713548323,299792458
1,1,1,0,1,0,1,1,1.2103109549656033,0.6865572206451497,0.0,0.5,0.5526064713548323,299792458
1,1,1,0,1,0,1,0,1.2039711314067172,0.6829609120898056,0.0,0.5,0.550628501649393,299792458
0,-1,1,0,1,0,5,0,1.2039711314067172,0.6829609120898056,0.0,0.5,0.550628501649393,299792458
0,-1,1,0,1,0,3,0,1.2039711314067172,0.6829609120898056,0.0,0.5,0.550628501649393,299792458
0,-4,1,0,1,0,-8,1,1.2039711314067172,0.6829609120898056,0.0,0.5,0.550628501649393,299792458
0,4,1,0,1,0,-8,1,1.2039711314067172,0.6829609120898056,0.0,0.5,0.550628501649393,299792458
1,1,1,0,1,0,-2,1,1.2039711314067172,0.6829609120898056,0.0,0.5,0.550628501649393,299792458
1,1,1,0,1,0,0,1,1.2039711314067172,0.6829609120898056,0.0,0.5,0.550628501649393,299792458
1,1,1,0,1,0,4,0,1.2039711314067172,0.6829609120898056,0.0,0.5,0.550628501649393,299792458
1,2,1,1,1,1,-6,0,0.6428571428571428,0.36466513953385243,0.0,1.0,0.5505658267436189,299792458
1,-1,1,1,1,1,-8,0,0.6428571428571428,0.36466513953385243,0.0,1.0,0.5505658267436189,299792458
1,1,1,0,1,0,3,0,1.2018504251546631,0.6817579268699813,0.0,0.5,0.5499668597784897,299792458
0,-1,1,0,1,0,4,0,1.2018504251546631,0.6817579268699813,0.0,0.5,0.5499668597784897,299792458
1,1,1,0,1,0,2,0,1.2018504251546631,0.6817579268699813,0.0,0.5,0.5499668597784897,299792458
1,1,1,0,1,0,-1,1,1.2018504251546631,0.6817579268699813,0.0,0.5,0.5499668597784897,299792458
1,1,1,0,1,1,-8,0,0.9770611680325328,0.5542446733812993,0.0,0.7,0.5498345703597146,299792458
0,-1,1,0,1,1,-6,0,0.9770611680325328,0.5542446733812993,0.0,0.7,0.5498345703597146,299792458
0,-1,1,0,1,0,0,1,1.2004345396148124,0.6809547560509424,0.0,0.5,0.5495251158280183,299792458
1,-4,1,0,1,0,-7,0,1.2004345396148124,0.6809547560509424,0.0,0.5,0.5495251158280183,299792458
0,4,1,0,1,0,-5,0,1.2004345396148124,0.6809547560509424,0.0,0.5,0.5495251158280183,299792458
0,2,1,0,1,0,-5,0,1.2004345396148124,0.6809547560509424,0.0,0.5,0.5495251158280183,299792458
1,-2,1,0,1,0,-7,0,1.2004345396148124,0.6809547560509424,0.0,0.5,0.5495251158280183,299792458
0,1,1,0,1,0,0,1,1.2004345396148124,0.6809547560509424,0.0,0.5,0.5495251158280183,299792458
0,2,1,0,1,0,-1,1,1.1990169820965877,0.6801506367906612,0.0,0.5,0.5490828502348637,299792458
0,5,1,0,1,0,-4,0,1.1990169820965877,0.6801506367906612,0.0,0.5,0.5490828502348637,299792458
0,1,1,0,1,0,-4,0,1.1990169820965877,0.6801506367906612,0.0,0.5,0.5490828502348637,299792458
0,-2,1,0,1,0,-1,1,1.1990169820965877,0.6801506367906612,0.0,0.5,0.5490828502348637,299792458
1,-1,1,0,1,0,-6,0,1.1990169820965877,0.6801506367906612,0.0,0.5,0.5490828502348637,299792458
1,-5,1,0,1,0,-6,0,1.1990169820965877,0.6801506367906612,0.0,0.5,0.5490828502348637,299792458
0,3,1,0,1,0,-3,1,1.1973610438743008,0.6792112944350551,0.0,0.5,0.5485662119392803,299792458
0,-3,1,0,1,0,-3,1,1.1973610438743008,0.6792112944350551,0.0,0.5,0.5485662119392803,299792458
0,6,1,0,1,0,-2,0,1.1973610438743008,0.6792112944350551,0.0,0.5,0.5485662119392803,299792458
1,-6,1,0,1,0,-7,1,1.1973610438743008,0.6792112944350551,0.0,0.5,0.5485662119392803,299792458
1,-6,1,0,1,0,-4,0,1.1973610438743008,0.6792112944350551,0.0,0.5,0.5485662119392803,299792458
1,2,1,0,1,1,-8,1,0.97182531580755,0.5512746001645408,0.0,0.7,0.5482010300904974,299792458
0,-2,1,0,1,1,-3,0,0.97182531580755,0.5512746001645408,0.0,0.7,0.5482010300904974,299792458
1,2,1,0,1,1,-5,0,0.9718253158075499,0.5512746001645407,0.0,0.7,0.5482010300904974,299792458
0,3,1,0,1,0,-5,0,1.1888083555066598,0.6743597230842046,0.0,0.5,0.5458978476963126,299792458
0,0,0,1,0,1,0,1,1.1888083555066598,0.6743597230842046,0.0,0.5,0.5458978476963126,299792458
1,-3,1,0,1,0,-7,0,1.1888083555066598,0.6743597230842046,0.0,0.5,0.5458978476963126,299792458
0,0,0,1,0,1,-5,0,1.1888083555066598,0.6743597230842046,0.0,0.5,0.5458978476963126,299792458
0,-5,1,0,1,0,6,0,1.4686829060277273,0.8331204884451324,0.0,0.25,0.5457162686448228,299792458
1,5,1,0,1,0,6,0,1.4599723539767515,0.8281793678332209,0.0,0.25,0.5429986523082715,299792458
1,5,1,1,1,1,-5,1,0.614451804788759,0.3485520159801871,0.0,1.0,0.541703608789103,299792458
1,-4,1,1,1,1,-5,1,0.614451804788759,0.3485520159801871,0.0,1.0,0.541703608789103,299792458
1,5,1,1,1,1,-2,0,0.614451804788759,0.3485520159801871,0.0,1.0,0.541703608789103,299792458
1,-4,1,1,1,1,-4,0,0.614451804788759,0.3485520159801871,0.0,1.0,0.541703608789103,299792458
1,0,0,0,0,0,-9,0,1.414213562373095,0.8022223783053686,1.0,0.0,0.5412223080679528,299792458
1,-6,1,0,1,0,-6,1,1.1736911946539275,0.6657844095281998,0.0,0.5,0.5411814252405099,299792458
1,-6,1,0,1,0,-3,0,1.1736911946539272,0.6657844095281997,0.0,0.5,0.5411814252405098,299792458
0,6,1,0,1,0,-1,0,1.1736911946539272,0.6657844095281997,0.0,0.5,0.5411814252405098,299792458
0,3,1,0,1,0,-4,1,1.1736911946539272,0.6657844095281997,0.0,0.5,0.5411814252405098,299792458
0,-3,1,0,1,0,-4,1,1.1736911946539272,0.6657844095281997,0.0,0.5,0.5411814252405098,299792458
1,-1,1,0,1,0,-5,0,1.1666666666666667,0.6617996976725471,0.0,0.5,0.538989833719901,299792458
0,1,1,0,1,0,-3,0,1.1666666666666667,0.6617996976725471,0.0,0.5,0.538989833719901,299792458
1,-5,1,0,1,0,-5,0,1.1666666666666667,0.6617996976725471,0.0,0.5,0.538989833719901,299792458
1,-1,1,0,1,0,-8,1,1.1666666666666667,0.6617996976725471,0.0,0.5,0.538989833719901,299792458
0,2,1,0,1,0,-2,1,1.1666666666666667,0.6617996976725471,0.0,0.5,0.538989833719901,299792458
0,5,1,0,1,0,-3,0,1.1666666666666667,0.6617996976725471,0.0,0.5,0.538989833719901,299792458
0,-2,1,0,1,0,-2,1,1.1666666666666667,0.6617996976725471,0.0,0.5,0.538989833719901,299792458
1,-5,1,0,1,0,-8,1,1.1666666666666667,0.6617996976725471,0.0,0.5,0.538989833719901,299792458
0,1,1,0,1,0,-1,1,1.163747562842851,0.6601438159341962,0.0,0.5,0.538079098763808,299792458
1,-2,1,0,1,0,-6,0,1.163747562842851,0.6601438159341962,0.0,0.5,0.538079098763808,299792458
0,-1,1,0,1,0,-1,1,1.163747562842851,0.6601438159341962,0.0,0.5,0.538079098763808,299792458
0,4,1,0,1,0,-4,0,1.163747562842851,0.6601438159341962,0.0,0.5,0.538079098763808,299792458
0,2,1,0,1,0,-4,0,1.163747562842851,0.6601438159341962,0.0,0.5,0.538079098763808,299792458
1,-4,1,0,1,0,-6,0,1.163747562842851,0.6601438159341962,0.0,0.5,0.538079098763808,299792458
1,-3,1,1,1,1,-7,1,0.6009252125773316,0.34087896343499063,0.0,1.0,0.5374834298892448,299792458
1,1,1,1,1,1,-6,0,0.6009252125773314,0.3408789634349906,0.0,1.0,0.5374834298892448,299792458
1,4,1,1,1,1,-4,0,0.6009252125773314,0.3408789634349906,0.0,1.0,0.5374834298892448,299792458
1,-3,1,1,1,1,-6,0,0.6009252125773314,0.3408789634349906,0.0,1.0,0.5374834298892448,299792458
1,4,1,1,1,1,-7,1,0.6009252125773314,0.3408789634349906,0.0,1.0,0.5374834298892448,299792458
0,-2,1,0,1,1,-2,0,0.9370794597216393,0.5315647741190869,0.0,0.7,0.5373606257654978,299792458
1,2,1,0,1,1,-7,1,0.9370794597216393,0.5315647741190869,0.0,0.7,0.5373606257654978,299792458
1,2,1,0,1,1,-4,0,0.9370794597216392,0.5315647741190868,0.0,0.7,0.5373606257654977,299792458
0,-4,1,0,1,0,6,0,1.4400333833368992,0.8168688494834871,0.0,0.25,0.5367778672159179,299792458
1,3,1,1,1,1,-8,1,0.5952380952380952,0.3376529069757893,0.0,1.0,0.5357090988366842,299792458
1,1,1,1,1,1,-8,1,0.5952380952380952,0.3376529069757893,0.0,1.0,0.5357090988366842,299792458
1,-2,1,1,1,1,-8,1,0.5952380952380952,0.3376529069757893,0.0,1.0,0.5357090988366842,299792458
1,-2,1,1,1,1,-7,0,0.5952380952380952,0.3376529069757893,0.0,1.0,0.5357090988366842,299792458
1,3,1,1,1,1,-5,0,0.5952380952380952,0.3376529069757893,0.0,1.0,0.5357090988366842,299792458
0,6,1,0,1,1,-7,0,0.9313146293146641,0.5282946343872557,0.0,0.7,0.5355620489129906,299792458
1,-6,1,0,1,0,-5,1,1.153963887243108,0.6545939586021652,0.0,0.5,0.5350266772311909,299792458
0,6,1,0,1,0,0,0,1.153963887243108,0.6545939586021652,0.0,0.5,0.5350266772311909,299792458
0,3,1,0,1,0,-5,1,1.153963887243108,0.6545939586021652,0.0,0.5,0.5350266772311909,299792458
0,-3,1,0,1,0,-5,1,1.153963887243108,0.6545939586021652,0.0,0.5,0.5350266772311909,299792458
1,-6,1,0,1,0,-2,0,1.153963887243108,0.6545939586021652,0.0,0.5,0.5350266772311909,299792458
1,-6,1,0,1,0,3,1,1.153963887243108,0.6545939586021652,0.0,0.5,0.5350266772311909,299792458
0,0,0,1,0,1,-4,0,1.1517511068997928,0.6533387437202608,0.0,0.5,0.5343363090461435,299792458
1,-3,1,0,1,0,-6,0,1.1517511068997928,0.6533387437202608,0.0,0.5,0.5343363090461435,299792458
0,0,0,1,0,1,-1,1,1.1517511068997928,0.6533387437202608,0.0,0.5,0.5343363090461435,299792458
0,3,1,0,1,0,-4,0,1.1517511068997928,0.6533387437202608,0.0,0.5,0.5343363090461435,299792458
1,4,1,0,1,0,6,0,1.431148469252259,0.8118288208077201,0.0,0.25,0.5340058514442461,299792458
0,-1,1,0,1,1,-5,0,0.9261262066084154,0.5253514658914904,0.0,0.7,0.5339433062403197,299792458
1,1,1,0,1,1,-7,0,0.9261262066084154,0.5253514658914904,0.0,0.7,0.5339433062403197,299792458
0,1,1,0,1,1,-8,0,0.9196765674203793,0.521692863664571,0.0,0.7,0.5319310750155141,299792458
0,5,1,0,1,1,-8,0,0.9196765674203793,0.521692863664571,0.0,0.7,0.5319310750155141,299792458
0,0,0,1,0,1,6,1,1.4214106244380285,0.8063049613042573,0.0,0.25,0.5309677287173415,299792458
0,-3,1,0,1,0,6,0,1.4214106244380285,0.8063049613042573,0.0,0.25,0.5309677287173415,299792458
1,3,1,0,1,0,6,0,1.4214106244380285,0.8063049613042573,0.0,0.25,0.5309677287173415,299792458
0,3,1,0,1,0,-6,1,1.138384103607802,0.6457562190881802,0.0,0.5,0.5301659204984991,299792458
0,-3,1,0,1,0,-6,1,1.138384103607802,0.6457562190881802,0.0,0.5,0.5301659204984991,299792458
1,-6,1,0,1,0,-4,1,1.138384103607802,0.6457562190881802,0.0,0.5,0.5301659204984991,299792458
1,-6,1,0,1,0,2,1,1.138384103607802,0.6457562190881802,0.0,0.5,0.5301659204984991,299792458
1,-6,1,0,1,0,-1,0,1.138384103607802,0.6457562190881802,0.0,0.5,0.5301659204984991,299792458
0,-4,1,1,1,1,6,0,1.138384103607802,0.6457562190881802,0.0,0.5,0.5301659204984991,299792458
0,6,1,0,1,0,1,0,1.138384103607802,0.6457562190881802,0.0,0.5,0.5301659204984991,299792458
1,-5,1,0,1,0,-7,1,1.1378860138427163,0.6454736742402252,0.0,0.5,0.5300105208321239,299792458
0,2,1,0,1,0,-3,1,1.1378860138427163,0.6454736742402252,0.0,0.5,0.5300105208321239,299792458
1,-5,1,0,1,0,-4,0,1.1378860138427163,0.6454736742402252,0.0,0.5,0.5300105208321239,299792458
1,-1,1,0,1,0,-7,1,1.1378860138427163,0.6454736742402252,0.0,0.5,0.5300105208321239,299792458
0,-2,1,0,1,0,-3,1,1.1378860138427163,0.6454736742402252,0.0,0.5,0.5300105208321239,299792458
0,1,1,0,1,0,-2,0,1.1378860138427163,0.6454736742402252,0.0,0.5,0.5300105208321239,299792458
0,5,1,0,1,0,-2,0,1.1378860138427163,0.6454736742402252,0.0,0.5,0.5300105208321239,299792458
1,-1,1,0,1,0,-4,0,1.1378860138427163,0.6454736742402252,0.0,0.5,0.5300105208321239,299792458
1,-4,1,1,1,1,-4,1,0.5758755534498964,0.3266693718601304,0.0,1.0,0.5296681545230717,299792458
1,5,1,1,1,1,-4,1,0.5758755534498964,0.3266693718601304,0.0,1.0,0.5296681545230717,299792458
1,-4,1,1,1,1,-3,0,0.5758755534498964,0.3266693718601304,0.0,1.0,0.5296681545230717,299792458
1,5,1,1,1,1,-1,0,0.5758755534498964,0.3266693718601304,0.0,1.0,0.5296681545230717,299792458
1,2,1,1,1,1,-5,0,0.5714285714285714,0.3241467906967577,0.0,1.0,0.5282807348832168,299792458
1,-1,1,1,1,1,-7,0,0.5714285714285714,0.3241467906967577,0.0,1.0,0.5282807348832168,299792458
1,-1,1,1,1,1,-8,1,0.5714285714285714,0.3241467906967577,0.0,1.0,0.5282807348832168,299792458
1,2,1,1,1,1,-8,1,0.5714285714285714,0.3241467906967577,0.0,1.0,0.5282807348832168,299792458
1,2,1,0,1,1,-3,0,0.906639655459989,0.5142975856125969,0.0,0.7,0.5278636720869283,299792458
1,2,1,0,1,1,-6,1,0.906639655459989,0.5142975856125969,0.0,0.7,0.5278636720869283,299792458
0,-2,1,0,1,1,-1,0,0.906639655459989,0.5142975856125969,0.0,0.7,0.5278636720869283,299792458
0,2,1,0,1,0,-3,0,1.1303883305208782,0.6412205617639649,0.0,0.5,0.5276713089701808,299792458
1,-2,1,0,1,0,-5,0,1.130388330520878,0.6412205617639648,0.0,0.5,0.5276713089701807,299792458
